offset,Chord,NormalForm,PCsinNormalForm,file,Composer,Measure Number,Measure Count
432.25,<music21.chord.Chord F#5 A5 D6 F#3 A3 C4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Pianoflage in C major.mid,Bargy,216,2.25
433.25,<music21.chord.Chord D5 F5 A5 G2>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Pianoflage in C major.mid,Bargy,217,1.25
433.875,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,217,1.875
434.0,<music21.chord.Chord F5 B5 F6>,"[0, 6]","[5, 11]",Pianoflage in C major.mid,Bargy,217,2.0
434.25,<music21.chord.Chord G3 B3 F4 F5 B5 F6>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,217,2.25
434.875,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,217,2.875
435.0,<music21.chord.Chord F5 B5 F6>,"[0, 6]","[5, 11]",Pianoflage in C major.mid,Bargy,218,1.0
435.25,<music21.chord.Chord D3 F5 B5 F6>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,218,1.25
435.6666666666670,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,218,1.6666666666670
436.0,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,218,2.0
436.25,<music21.chord.Chord D5 F5 G3 B3 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,218,2.25
437.25,<music21.chord.Chord C5 G#5 C3>,"[0, 4]","[8, 0]",Pianoflage in C major.mid,Bargy,219,1.25
437.875,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,219,1.875
438.0,<music21.chord.Chord E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,219,2.0
438.25,<music21.chord.Chord B-3 C4 E4 E5 G#5 C6 E6>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Pianoflage in C major.mid,Bargy,219,2.25
438.875,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,219,2.875
439.0,<music21.chord.Chord E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,220,1.0
439.25,<music21.chord.Chord C3 E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,220,1.25
439.875,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,220,1.875
440.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,220,2.0
440.25,<music21.chord.Chord C5 E5 G#5 B-3 C4 E4>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Pianoflage in C major.mid,Bargy,220,2.25
441.25,<music21.chord.Chord A5 F5 F2 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,221,1.25
441.625,<music21.chord.Chord F2 F3>,[0],[5],Pianoflage in C major.mid,Bargy,221,1.625
441.75,<music21.chord.Chord C7 F6 F2 F3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,221,1.75
442.125,<music21.chord.Chord F2 F3>,[0],[5],Pianoflage in C major.mid,Bargy,221,2.125
442.25,<music21.chord.Chord G6 C7 F2 F3>,"[0, 2, 7]","[5, 7, 0]",Pianoflage in C major.mid,Bargy,221,2.25
442.5,<music21.chord.Chord G6 C7>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,221,2.5
442.75,<music21.chord.Chord C5 A5 G6 C7>,"[0, 2, 5]","[7, 9, 0]",Pianoflage in C major.mid,Bargy,221,2.75
443.0,<music21.chord.Chord C5 A5>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,222,1.0
443.25,<music21.chord.Chord F6 C6 C5 A5>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,222,1.25
443.625,<music21.chord.Chord C5 A5>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,222,1.625
443.75,<music21.chord.Chord C6 G6 C5 A5>,"[0, 2, 5]","[7, 9, 0]",Pianoflage in C major.mid,Bargy,222,1.75
444.0833333333330,<music21.chord.Chord C6 G6>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,222,2.0833333333330
444.25,<music21.chord.Chord A4 F5 C6 G6>,"[0, 2, 4, 7]","[5, 7, 9, 0]",Pianoflage in C major.mid,Bargy,222,2.25
444.5,<music21.chord.Chord A4 F5>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,222,2.5
444.75,<music21.chord.Chord F5 C6 A4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,222,2.75
445.125,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,223,1.125
445.25,<music21.chord.Chord A5 D6 A4>,"[0, 5]","[9, 2]",Pianoflage in C major.mid,Bargy,223,1.25
445.625,<music21.chord.Chord A5 D6>,"[0, 5]","[9, 2]",Pianoflage in C major.mid,Bargy,223,1.625
445.75,<music21.chord.Chord C4 A4 A5 D6>,"[0, 3, 5]","[9, 0, 2]",Pianoflage in C major.mid,Bargy,223,1.75
446.0,<music21.chord.Chord C4 A4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,223,2.0
446.25,<music21.chord.Chord F5 C5 C4 A4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,223,2.25
446.625,<music21.chord.Chord C4 A4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,223,2.625
446.75,<music21.chord.Chord D5 G5 C4 A4>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Pianoflage in C major.mid,Bargy,223,2.75
447.0,<music21.chord.Chord D5 G5>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,224,1.0
447.25,<music21.chord.Chord A3 F4 D5 G5>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Pianoflage in C major.mid,Bargy,224,1.25
447.875,<music21.chord.Chord A3 F4>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,224,1.875
448.0,<music21.chord.Chord E-5 A5 D6>,"[0, 5, 6]","[9, 2, 3]",Pianoflage in C major.mid,Bargy,224,2.0
448.25,<music21.chord.Chord F#2 F#3 E-5 A5 D6>,"[0, 1, 4, 7]","[2, 3, 6, 9]",Pianoflage in C major.mid,Bargy,224,2.25
448.875,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,224,2.875
449.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,225,1.0
449.25,<music21.chord.Chord E5 B-5 D6 G2 G3>,"[0, 2, 5, 8]","[2, 4, 7, 10]",Pianoflage in C major.mid,Bargy,225,1.25
450.25,<music21.chord.Chord B-4 E5 B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,225,2.25
450.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,225,2.625
451.0,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,226,1.0
451.25,<music21.chord.Chord E5 C3>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,226,1.25
451.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,226,1.625
452.0,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,Bargy,226,2.0
452.25,<music21.chord.Chord F#5 B-3 C4 E4>,"[0, 2, 6, 8]","[4, 6, 10, 0]",Pianoflage in C major.mid,Bargy,226,2.25
452.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,226,2.625
453.0,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,227,1.0
453.25,<music21.chord.Chord E5 A5 G3>,"[0, 3, 5]","[4, 7, 9]",Pianoflage in C major.mid,Bargy,227,1.25
453.625,<music21.chord.Chord G3>,[0],[7],Pianoflage in C major.mid,Bargy,227,1.625
454.0,<music21.chord.Chord E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,227,2.0
454.25,<music21.chord.Chord B-3 C4 E4 E5 G5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,227,2.25
454.6666666666670,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,227,2.6666666666670
455.0,<music21.chord.Chord E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,228,1.0
455.25,<music21.chord.Chord C3 E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,228,1.25
455.6666666666670,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,228,1.6666666666670
456.0,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,228,2.0
456.25,<music21.chord.Chord G#5 D6 B-3 C4 E4>,"[0, 2, 4, 6, 8]","[8, 10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,228,2.25
456.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,228,2.625
457.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,229,1.0
457.25,<music21.chord.Chord F5 A5 D6 F3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,229,1.25
458.25,<music21.chord.Chord A4 C5 F5 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,229,2.25
458.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,229,2.625
459.0,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,230,1.0
459.25,<music21.chord.Chord F5 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,230,1.25
459.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,230,1.625
460.0,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,230,2.0
460.25,<music21.chord.Chord G5 A3 C4 F4>,"[0, 2, 4, 7]","[5, 7, 9, 0]",Pianoflage in C major.mid,Bargy,230,2.25
460.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,230,2.625
461.0,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,231,1.0
461.25,<music21.chord.Chord A5 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,231,1.25
461.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,231,1.625
462.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,231,2.0
462.25,<music21.chord.Chord F5 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,231,2.25
462.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,231,2.625
463.0,<music21.chord.Chord A5 E6>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,232,1.0
463.25,<music21.chord.Chord D3 A5 E6>,"[0, 2, 7]","[2, 4, 9]",Pianoflage in C major.mid,Bargy,232,1.25
463.6666666666670,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,232,1.6666666666670
464.0,<music21.chord.Chord D6>,[0],[2],Pianoflage in C major.mid,Bargy,232,2.0
464.25,<music21.chord.Chord F5 A5 C6 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,232,2.25
464.875,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,232,2.875
465.0,<music21.chord.Chord D6>,[0],[2],Pianoflage in C major.mid,Bargy,233,1.0
465.25,<music21.chord.Chord B5 E6 G#3 B3 E4>,"[0, 4, 7]","[4, 8, 11]",Pianoflage in C major.mid,Bargy,233,1.25
465.75,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,233,1.75
466.25,<music21.chord.Chord E5 E2 E3>,[0],[4],Pianoflage in C major.mid,Bargy,233,2.25
466.625,<music21.chord.Chord E2 E3>,[0],[4],Pianoflage in C major.mid,Bargy,233,2.625
466.75,<music21.chord.Chord B5 E6 E2 E3>,"[0, 5]","[11, 4]",Pianoflage in C major.mid,Bargy,233,2.75
467.25,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,234,1.25
467.75,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,234,1.75
468.25,<music21.chord.Chord A5 E6 F2 F3>,"[0, 1, 5]","[4, 5, 9]",Pianoflage in C major.mid,Bargy,234,2.25
468.625,<music21.chord.Chord F2 F3>,[0],[5],Pianoflage in C major.mid,Bargy,234,2.625
468.75,<music21.chord.Chord E-5 F2 F3>,"[0, 2]","[3, 5]",Pianoflage in C major.mid,Bargy,234,2.75
469.25,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,235,1.25
469.75,<music21.chord.Chord E6 B-5>,"[0, 6]","[4, 10]",Pianoflage in C major.mid,Bargy,235,1.75
470.25,<music21.chord.Chord E-5 F#2 F#3>,"[0, 3]","[3, 6]",Pianoflage in C major.mid,Bargy,235,2.25
470.625,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,235,2.625
470.75,<music21.chord.Chord E5 F#2 F#3>,"[0, 2]","[4, 6]",Pianoflage in C major.mid,Bargy,235,2.75
471.25,<music21.chord.Chord B5 E6 G2 G3>,"[0, 3, 7]","[4, 7, 11]",Pianoflage in C major.mid,Bargy,236,1.25
471.625,<music21.chord.Chord G2 G3>,[0],[7],Pianoflage in C major.mid,Bargy,236,1.625
471.75,<music21.chord.Chord D6 G2 G3>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,236,1.75
472.25,<music21.chord.Chord E5 G#5 C6 G#2 G#3>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,236,2.25
472.625,<music21.chord.Chord G#2 G#3>,[0],[8],Pianoflage in C major.mid,Bargy,236,2.625
472.75,<music21.chord.Chord B5 G#2 G#3>,"[0, 3]","[8, 11]",Pianoflage in C major.mid,Bargy,236,2.75
473.25,<music21.chord.Chord C5 E5 A5 A2 A3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,237,1.25
473.625,<music21.chord.Chord A2 A3>,[0],[9],Pianoflage in C major.mid,Bargy,237,1.625
474.0,<music21.chord.Chord E6 A2 A3>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,237,2.0
474.125,<music21.chord.Chord E6>,[0],[4],Pianoflage in C major.mid,Bargy,237,2.125
474.25,<music21.chord.Chord G#6 A4 E5>,"[0, 4, 5]","[4, 8, 9]",Pianoflage in C major.mid,Bargy,237,2.25
474.5833333333330,<music21.chord.Chord A4 E5>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,237,2.5833333333330
474.625,<music21.chord.Chord A6 A4 E5>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,237,2.625
474.875,<music21.chord.Chord C6 A6 A4 E5>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,237,2.875
474.9583333333330,<music21.chord.Chord A4 E5 C6>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,237,2.9583333333330
475.2083333333330,<music21.chord.Chord A4 E5>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,238,1.2083333333330
475.25,<music21.chord.Chord E-6 A4 E5>,"[0, 1, 6]","[3, 4, 9]",Pianoflage in C major.mid,Bargy,238,1.25
475.5833333333330,<music21.chord.Chord A4 E5>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,238,1.5833333333330
475.625,<music21.chord.Chord E6 A4 E5>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,238,1.625
475.875,<music21.chord.Chord A5 E6 A4 E5>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,238,1.875
475.9583333333330,<music21.chord.Chord A4 E5 A5>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,238,1.9583333333330
476.0,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,238,2.0
476.25,<music21.chord.Chord B5 E4 C5>,"[0, 1, 5]","[11, 0, 4]",Pianoflage in C major.mid,Bargy,238,2.25
476.5833333333330,<music21.chord.Chord E4 C5>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,238,2.5833333333330
476.625,<music21.chord.Chord C6 E4 C5>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,238,2.625
476.875,<music21.chord.Chord E5 C6 E4 C5>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,238,2.875
476.9583333333330,<music21.chord.Chord E4 C5 E5>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,238,2.9583333333330
477.2083333333330,<music21.chord.Chord E4 C5>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,239,1.2083333333330
477.25,<music21.chord.Chord G#5 E4 C5>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,239,1.25
477.5833333333330,<music21.chord.Chord E4 C5>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,239,1.5833333333330
477.625,<music21.chord.Chord A5 E4 C5>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,239,1.625
477.875,<music21.chord.Chord C5 A5 E4>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,239,1.875
477.9166666666670,<music21.chord.Chord A5 E4 C5>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,239,1.9166666666670
477.9583333333330,<music21.chord.Chord E4 C5>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,239,1.9583333333330
478.25,<music21.chord.Chord A4 C4 D5>,"[0, 3, 5]","[9, 0, 2]",Pianoflage in C major.mid,Bargy,239,2.25
478.5833333333330,<music21.chord.Chord A4 C4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,239,2.5833333333330
478.625,<music21.chord.Chord E5 A4 C4>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,239,2.625
478.875,<music21.chord.Chord A4 C4 E5>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,239,2.875
478.9166666666670,<music21.chord.Chord C4 E5 A4>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,239,2.9166666666670
478.9583333333330,<music21.chord.Chord C4 A4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,239,2.9583333333330
479.25,<music21.chord.Chord A3 E4 C5>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,240,1.25
480.0,<music21.chord.Chord A3 E4>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,240,2.0
480.25,<music21.chord.Chord E-5 A5 D6 F#2 F#3>,"[0, 1, 4, 7]","[2, 3, 6, 9]",Pianoflage in C major.mid,Bargy,240,2.25
480.875,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,240,2.875
481.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,241,1.0
481.25,<music21.chord.Chord E5 B-5 D6 G2 G3>,"[0, 2, 5, 8]","[2, 4, 7, 10]",Pianoflage in C major.mid,Bargy,241,1.25
482.25,<music21.chord.Chord B-4 E5 B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,241,2.25
482.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,241,2.625
483.0,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,242,1.0
483.25,<music21.chord.Chord E5 C3>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,242,1.25
483.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,242,1.625
484.0,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,Bargy,242,2.0
484.25,<music21.chord.Chord F#5 B-3 C4 E4>,"[0, 2, 6, 8]","[4, 6, 10, 0]",Pianoflage in C major.mid,Bargy,242,2.25
484.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,242,2.625
485.0,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,243,1.0
485.25,<music21.chord.Chord E5 A5 G3>,"[0, 3, 5]","[4, 7, 9]",Pianoflage in C major.mid,Bargy,243,1.25
485.625,<music21.chord.Chord G3>,[0],[7],Pianoflage in C major.mid,Bargy,243,1.625
486.0,<music21.chord.Chord E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,243,2.0
486.25,<music21.chord.Chord B-3 C4 E4 E5 G5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,243,2.25
486.6666666666670,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,243,2.6666666666670
487.0,<music21.chord.Chord E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,244,1.0
487.25,<music21.chord.Chord C3 E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,244,1.25
487.6666666666670,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,244,1.6666666666670
488.0,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,244,2.0
488.25,<music21.chord.Chord G#5 D6 B-3 C4 E4>,"[0, 2, 4, 6, 8]","[8, 10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,244,2.25
488.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,244,2.625
489.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,245,1.0
489.25,<music21.chord.Chord F5 A5 D6 F3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,245,1.25
490.25,<music21.chord.Chord A4 C5 F5 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,245,2.25
490.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,245,2.625
491.0,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,246,1.0
491.25,<music21.chord.Chord F5 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,246,1.25
491.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,246,1.625
492.0,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,246,2.0
492.25,<music21.chord.Chord G5 A3 C4 F4>,"[0, 2, 4, 7]","[5, 7, 9, 0]",Pianoflage in C major.mid,Bargy,246,2.25
492.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,246,2.625
493.0,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,247,1.0
493.25,<music21.chord.Chord A5 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,247,1.25
493.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,247,1.625
494.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,247,2.0
494.25,<music21.chord.Chord E5 A3 C4 F4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Pianoflage in C major.mid,Bargy,247,2.25
494.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,247,2.625
495.0,<music21.chord.Chord F#5 C6 E6>,"[0, 4, 6]","[0, 4, 6]",Pianoflage in C major.mid,Bargy,248,1.0
495.25,<music21.chord.Chord D3 F#5 C6 E6>,"[0, 2, 4, 6]","[0, 2, 4, 6]",Pianoflage in C major.mid,Bargy,248,1.25
495.6666666666670,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,248,1.6666666666670
496.0,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,248,2.0
496.25,<music21.chord.Chord F#5 A5 D6 F#3 A3 C4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Pianoflage in C major.mid,Bargy,248,2.25
497.25,<music21.chord.Chord D5 F5 A5 G2>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Pianoflage in C major.mid,Bargy,249,1.25
497.875,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,249,1.875
498.0,<music21.chord.Chord F5 B5 F6>,"[0, 6]","[5, 11]",Pianoflage in C major.mid,Bargy,249,2.0
498.25,<music21.chord.Chord G3 B3 F4 F5 B5 F6>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,249,2.25
498.875,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,249,2.875
499.0,<music21.chord.Chord F5 B5 F6>,"[0, 6]","[5, 11]",Pianoflage in C major.mid,Bargy,250,1.0
499.25,<music21.chord.Chord D3 F5 B5 F6>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,250,1.25
499.6666666666670,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,250,1.6666666666670
500.0,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,250,2.0
500.25,<music21.chord.Chord D5 F5 G3 B3 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,250,2.25
501.25,<music21.chord.Chord C5 G#5 C3>,"[0, 4]","[8, 0]",Pianoflage in C major.mid,Bargy,251,1.25
501.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,251,1.625
502.0,<music21.chord.Chord E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,251,2.0
502.25,<music21.chord.Chord B-3 C4 E4 E5 G#5 C6 E6>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Pianoflage in C major.mid,Bargy,251,2.25
502.6666666666670,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,251,2.6666666666670
503.0,<music21.chord.Chord E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,252,1.0
503.25,<music21.chord.Chord C3 E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,252,1.25
503.6666666666670,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,252,1.6666666666670
504.0,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,252,2.0
